id,fase,señal_base,variantes,intención,fuente,tipo,peso,url_fuente,fecha_hallazgo,confiabilidad
f4_202,Fase4,ya salieron los guachos avisa arriba,"guachos salieron, militares en movimiento, avisa al jefe",código_alerta,Derivado,operativo,0.75,,2026-04-25T01:01:56.255275,baja
f4_203,Fase4,pon el retén aquí,"retén narco, bloqueo, ponle barricada",orden_operativa,Derivado,operativo,0.75,,2026-04-25T01:01:56.255275,baja
f4_204,Fase4,cobra la extorsión del jueves,"cuota del jueves, renta del local, pasa a cobrar",orden_extorsión,Derivado,operativo,0.75,,2026-04-25T01:01:56.255275,media
f4_205,Fase4,dale seguimiento al target,"sigue al objetivo, vigila sus movimientos, documenta todo",orden_inteligencia,Derivado,operativo,0.8,,2026-04-25T01:01:56.255275,media
f4_206,Fase4,consigue teléfonos nuevos para el equipo,"compra cels, teléfonos desechables, prepago",orden_logística,Derivado,operativo,0.6,,2026-04-25T01:01:56.255275,baja
f4_207,Fase4,sube la foto de la manta al grupo,"difunde la narcomanta, postea la amenaza",propaganda,Derivado,operativo,0.7,,2026-04-25T01:01:56.255275,media
f4_208,Fase4,recluta a 5 más de tu colonia,"trae más gente, busca 5 de tu barrio, consigue reclutas",reclutamiento_cascada,Derivado,operativo,0.8,,2026-04-25T01:01:56.255275,media
f4_209,Fase4,esconde las armas en el compartimento,"escondite, caleta, compartimento secreto",orden_operativa,Derivado,operativo,0.75,,2026-04-25T01:01:56.255275,baja
f3_183,Fase3,📸⬆️📱 screenshot subir,"screenshot upload, subir captura, difundir screenshot",amenaza_difusión,Derivado,simbólica,0.7,,2026-04-25T01:01:56.255275,baja
f1_272,Fase1,🤑 cara con dinero,"🤑 money face, ojos de dinero, dólar cara",incentivo_visual,Derivado,simbólica,0.45,,2026-04-25T01:01:56.255275,baja
f2_230,Fase2,🤝 apretón de manos,"🤝 deal, trato, acuerdo emoji",enganche,Derivado,simbólica,0.4,,2026-04-25T01:01:56.255275,baja
f4_210,Fase4,⚔️ espadas cruzadas,"⚔️ batalla, pelea, combate emoji",operativo,Derivado,simbólica,0.5,,2026-04-25T01:01:56.255275,baja
f4_211,Fase4,🚗💨 carro escapando,"🚗 carro rápido, huida, escape emoji",código_operativo,Derivado,simbólica,0.5,,2026-04-25T01:01:56.255275,baja
f1_273,Fase1,#empleourgente,"#empleoya, #vacantesurgentes, #senegente",reclutamiento,Derivado,hashtag,0.5,,2026-04-25T01:01:56.255275,baja
f1_274,Fase1,#ganadineroya,"#lanarapida, #dinerohoy",reclutamiento,Derivado,hashtag,0.5,,2026-04-25T01:01:56.255275,baja
f1_275,Fase1,#trabajosinrequisitos,"#sinexperiencia, #sinestudios, #trabajoya",reclutamiento,Derivado,hashtag,0.45,,2026-04-25T01:01:56.255275,baja
f1_276,Fase1,#vidadereyes,"#vidaloca, #vidarapida, #livefastdiefast",narcocultura,Derivado,hashtag,0.4,,2026-04-25T01:01:56.255275,baja
f1_277,Fase1,pr0m0t0ra,"promot0ra, pr0motora (leet)",evasión_filtro,Derivado,funcional,0.45,,2026-04-25T01:01:56.255275,baja
f1_278,Fase1,mod3l0,"model0, mod3lo (leet)",evasión_filtro,Derivado,funcional,0.45,,2026-04-25T01:01:56.255275,baja
f1_279,Fase1,r3p4rt1d0r,"repartid0r, r3partidor (leet)",evasión_filtro,Derivado,funcional,0.45,,2026-04-25T01:01:56.255275,baja
f3_184,Fase3,f0t0s,"fot0s, f0tos (leet fotos)",evasión_filtro,Derivado,funcional,0.5,,2026-04-25T01:01:56.255275,baja
f3_185,Fase3,am3n4z4,"amenaz4, am3naza (leet)",evasión_filtro,Derivado,coercion,0.5,,2026-04-25T01:01:56.255275,baja
f1_280,Fase1,tienes cara de gente buena quieres jale,"te ves buena onda, pareces de confianza, eres de fiar",reclutamiento_directo,Derivado,funcional,0.6,,2026-04-25T01:01:56.255275,baja
f1_281,Fase1,nomás dame un día de prueba,"prueba un día, ven a ver qué onda, sin compromiso",minimización,Derivado,funcional,0.6,,2026-04-25T01:01:56.255275,baja
f2_231,Fase2,ya firmaste ya estás adentro,"no hay vuelta atrás, ya aceptaste, ya estás comprometido",retención,Derivado,funcional,0.75,,2026-04-25T01:01:56.255275,media
f2_232,Fase2,te enseño el negocio y luego tú decides,"conoce primero y después dices, sin presión",minimización,Derivado,funcional,0.6,,2026-04-25T01:01:56.255275,baja
f1_282,Fase1,si eres bueno te suben de rango rápido,"asciendes rápido, promoción rápida, subes pronto",incentivo_jerárquico,Derivado,económica,0.6,,2026-04-25T01:01:56.255275,baja
f2_233,Fase2,trae a un amigo y ganas el doble,"si traes gente ganas más, comisión por referido",reclutamiento_cascada,Derivado,económica,0.7,,2026-04-25T01:01:56.255275,media
f1_283,Fase1,la vida es corta hay que vivirla,"YOLO, vive al máximo, el que no arriesga no gana",aspiracional,Derivado,sociocultural,0.4,,2026-04-25T01:01:56.255275,baja
f2_234,Fase2,aquí no hacemos nada malo solo vigilamos,"solo vigilamos, es inofensivo, no pasa nada",minimización,Derivado,funcional,0.65,,2026-04-25T01:01:56.255275,baja
f2_235,Fase2,te damos chance de retirarte después,"puedes dejar cuando quieras, no es permanente",engaño,Derivado,emocional,0.7,,2026-04-25T01:01:56.255275,media
f3_186,Fase3,aquí no se renuncia,"no hay renuncia, esto es de por vida, no sales",retención,Derivado,coercion,0.9,,2026-04-25T01:01:56.255275,media
f1_284,Fase1,mira este video así se trabaja aquí,"video de ostentación, video de la vida, así se vive",aspiracional_digital,Derivado,sociocultural,0.5,,2026-04-25T01:01:56.255275,baja
f2_236,Fase2,vamos por unos tacos y te explico,"te invito a comer, vamos a platicar, nos echamos unas",enganche_presencial,Derivado,funcional,0.55,,2026-04-25T01:01:56.255275,baja
f1_285,Fase1,el barrio te necesita,"tu colonia te ocupa, la comunidad te necesita",presión_comunitaria,Derivado,sociocultural,0.6,,2026-04-25T01:01:56.255275,baja
f2_237,Fase2,este celular es para el trabajo no lo uses para otra cosa,"celular de trabajo, solo para el jale, línea operativa",control_dispositivo,Derivado,funcional,0.7,,2026-04-25T01:01:56.255275,media
f3_187,Fase3,ya sé quién es tu familia y dónde estudias,"tengo toda tu información, sé todo de ti",amenaza_doxxing,Derivado,coercion,0.9,,2026-04-25T01:01:56.255275,media
f1_286,Fase1,aquí no discriminamos a nadie,"aceptamos a todos, no importa de dónde vengas",inclusión_falsa,Derivado,sociocultural,0.5,,2026-04-25T01:01:56.255275,baja
f2_238,Fase2,te regalo esta cadena de oro,"cadena de oro, esclava, reloj caro, regalos caros",incentivo_material,Derivado,económica,0.65,,2026-04-25T01:01:56.255275,baja
f4_212,Fase4,ya llegó el cargamento manda gente,"llegó la carga, necesitamos manos, manda gente al punto",orden_operativa,Derivado,operativo,0.7,,2026-04-25T01:01:56.255275,baja
f1_287,Fase1,video declarando nombre completo y que no es obligado,video de presentación|video de lealtad|video jurando lealtad,Ritual de ingreso documentado en video para compromiso,CSIS 2025,frase,0.95,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f1_288,Fase1,se solicita personal de seguridad privada,vacante seguridad|empleo seguridad privada|guardaespaldas,Oferta laboral disfrazada como empleo de seguridad,CSIS 2025,frase,0.9,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f1_289,Fase1,se busca chofer personal con buena paga,chofer ejecutivo|conductor privado|chofer de confianza,Oferta de empleo como conductor para encubrir reclutamiento,CSIS 2025,frase,0.85,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f1_290,Fase1,"casa gratis, comida y entrenamiento militar",hospedaje gratis|alojamiento incluido|entrenamiento incluido,Paquete de incentivos totales para atraer reclutas jóvenes,CSIS 2025,frase,0.9,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f1_291,Fase1,te cubrimos el pasaje hasta acá,nosotros pagamos tu viaje|transporte cubierto|te mandamos el boleto,Ofrecen cubrir gastos de transporte para facilitar reclutamiento,CSIS 2025,frase,0.85,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f1_292,Fase1,gana hasta 15 mil pesos semanales,pago semanal 15k|15 mil a la semana|quince mil semanales,Oferta económica específica de alto monto para reclutar,Infobae/Milenio 2025,frase,0.9,https://www.infobae.com/mexico/2025/03/01/nuevas-tacticas-del-crimen-organizado-el-reclutamiento-de-menores-a-traves-de-videojuegos-y-redes-sociales-en-mexico/,2026-04-25,alta
f1_293,Fase1,si te dieron de baja aquí te pagamos bien,ex policía bienvenido|aquí valoramos tu experiencia|si te corrieron ven con nosotros,Reclutamiento dirigido a ex fuerzas del orden,Prensa Libre 2025,frase,0.95,https://www.prensalibre.com/internacional/si-te-dieron-de-baja-aqui-te-pagamos-bien-cartel-mexicano-recluta-a-expolicias-por-whatsapp/,2026-04-25,alta
f1_294,Fase1,narcomarketing en TikTok,publicidad narco TikTok|marketing cartel TikTok|promo narco,Uso de técnicas de marketing digital para glamurizar vida narco,Vanguardia 2025,hashtag,0.8,https://vanguardia.com.mx/noticias/nacional/carteles-hacen-narcomarketing-en-tiktok-para-reclutar-jovenes-CTVG3561276,2026-04-25,alta
f1_295,Fase1,contenido narco viralizado por algoritmo,algoritmo de TikTok|recomendación automática narco|feed personalizado narco,Explotación de algoritmos de recomendación para llegar a menores,OECD AI 2026,táctica,0.85,https://oecd.ai/en/incidents/2026-02-21-f87d,2026-04-25,alta
f1_296,Fase1,ofertas de empleo narco en Facebook e Instagram,LinkedIn del narco|vacantes narco en redes|empleo cartel Facebook,Uso de redes sociales como bolsa de trabajo criminal,El Español 2023,táctica,0.85,https://www.elespanol.com/mundo/america/20231004/linkedin-narco-mayor-cartel-mexico-recluta-sicarios-traves-facebook-instagram/798920428_0.html,2026-04-25,alta
f1_297,Fase1,reclutamiento por Discord y Twitch,servidor Discord narco|canal Twitch reclutamiento|stream narco,Uso de plataformas de gaming para captar jóvenes,SEGOB/Infobae 2025,táctica,0.8,https://www.infobae.com/mexico/2025/03/01/nuevas-tacticas-del-crimen-organizado-el-reclutamiento-de-menores-a-traves-de-videojuegos-y-redes-sociales-en-mexico/,2026-04-25,alta
f1_298,Fase1,55% de cuentas investigadas vinculadas a CJNG,CJNG domina redes|mayoría cuentas CJNG|presencia digital CJNG,Dato estadístico sobre dominancia de CJNG en reclutamiento digital,CSIS 2025,dato,0.9,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f1_299,Fase1,corridos tumbados como herramienta de reclutamiento,música narco reclutamiento|corrido para reclutar|trap corrido cartel,Uso de género musical popular para normalizar y atraer,Milenio/CNN 2025,táctica,0.8,https://www.milenio.com/policia/reclutamiento-de-menores-en-mexico-asi-operan-los-carteles-en-redes,2026-04-25,alta
f1_300,Fase1,contacto inicial por Free Fire mantenido durante meses,amistad Free Fire|amigo en línea Free Fire|compañero de juego,Grooming prolongado a través de videojuego móvil antes de encuentro físico,LatinTimes 2025,táctica,0.9,https://www.latintimes.com/tiktok-has-become-main-platform-cartels-use-recruit-teenagers-mexico-report-finds-592198,2026-04-25,alta
f1_301,Fase1,captación de niñas por apps de citas,reclutamiento Tinder|captación Bumble|enganche apps dating,Uso de aplicaciones de citas para captar niñas para explotación sexual,LatinTimes 2025,táctica,0.9,https://www.latintimes.com/tiktok-has-become-main-platform-cartels-use-recruit-teenagers-mexico-report-finds-592198,2026-04-25,alta
f1_302,Fase1,te puedo hacer famosa en OnlyFans,gana dinero en OnlyFans|sé modelo en OnlyFans|contenido exclusivo fácil,Captación de menores con promesa de fama en plataforma de contenido adulto,LatinTimes/derivado 2025,frase,0.9,,2026-04-25,media
f1_303,Fase1,sueldo de 4500 pesos semanales garantizados,"$4,500 semanal|cuatro mil quinientos a la semana|pago fijo semanal",Oferta salarial específica mencionada en investigación CSIS,CSIS 2025,frase,0.85,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f1_304,Fase1,únete a los miles que ya trabajan con nosotros,ya somos miles|forma parte del equipo|no te quedes fuera,Apelación a pertenencia grupal masiva para normalizar reclutamiento,derivado CNDH,frase,0.75,,2026-04-25,media
f1_305,Fase1,🆖,NG emoji|emoji CJNG|New Generation emoji,Emoji usado para referenciar CJNG evitando filtros de texto,CSIS 2025,emoji,0.85,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f1_306,Fase1,#narcomarketing,#narcomkt|#mktnarco,Hashtag que describe técnicas de marketing criminal en redes,Vanguardia 2025,hashtag,0.7,https://vanguardia.com.mx/noticias/nacional/carteles-hacen-narcomarketing-en-tiktok-para-reclutar-jovenes-CTVG3561276,2026-04-25,media
f1_307,Fase1,#reclutamientodigital,#reclutamiento_digital|#reclutadigital,Hashtag genérico de reclutamiento en plataformas digitales,derivado,hashtag,0.6,,2026-04-25,baja
f1_308,Fase1,mira cómo vivo gracias a la empresa,así se vive bien|este es mi estilo de vida|yo antes era pobre,Exhibición de estilo de vida lujoso como anzuelo de reclutamiento,CSIS/CNN 2025,frase,0.8,,2026-04-25,media
f1_309,Fase1,animales exóticos y camionetas blindadas,tigre de mascota|león en la casa|colección de camionetas,Símbolos aspiracionales de poder narco usados como atracción,CSIS 2025,frase,0.75,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,media
f2_239,Fase2,te mando el link del grupo de WhatsApp,únete al grupo|entra al grupo de WA|link del chat,Migración de contacto inicial a grupo privado de WhatsApp,CSIS 2025,frase,0.9,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f2_240,Fase2,mejor hablamos por Signal que es más seguro,pásate a Signal|usa Signal|descarga Signal,Migración a plataforma cifrada para evadir monitoreo,CSIS/derivado 2025,frase,0.85,,2026-04-25,media
f2_241,Fase2,graba un video diciendo tu nombre y que vienes por voluntad,video de compromiso|manda video con tu nombre|di que no te obligan,Solicitud de video autoincriminatorio como mecanismo de control,CSIS 2025,frase,0.95,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f2_242,Fase2,te vamos a mandar a un campo de entrenamiento,campo de entrenamiento en Jalisco|entrenamiento en rancho|campo militar narco,Promesa/amenaza de entrenamiento paramilitar,CSIS 2025,frase,0.9,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f2_243,Fase2,llevamos meses jugando juntos ya somos brothers,eres mi compa de juego|ya nos conocemos bien|somos equipo,Construcción de confianza a través de juego compartido prolongado,derivado Free Fire Oaxaca,frase,0.85,,2026-04-25,media
f2_244,Fase2,ya es hora de que nos veamos en persona,vamos a conocernos|te voy a visitar|nos vemos en tu ciudad,Transición del contacto digital al encuentro físico,LatinTimes/Oaxaca 2025,frase,0.9,https://www.latintimes.com/tiktok-has-become-main-platform-cartels-use-recruit-teenagers-mexico-report-finds-592198,2026-04-25,alta
f2_245,Fase2,"aquí somos una familia, nos cuidamos entre todos",la familia te protege|somos hermanos|aquí nadie te falla,Creación de sentido de pertenencia familiar como enganche emocional,derivado,frase,0.8,,2026-04-25,media
f2_246,Fase2,toma tu primer pago por adelantado,aquí está tu anticipo|te deposito antes de empezar|primer sueldo adelantado,Pago inicial como gancho para crear obligación,Infobae/derivado,frase,0.85,,2026-04-25,media
f2_247,Fase2,mira este video para que vayas entendiendo cómo es,te mando un video|ve este contenido|así trabajan los compas,Envío de contenido violento para desensibilizar al reclutado,CNN/derivado 2025,frase,0.85,,2026-04-25,media
f2_248,Fase2,dime dónde vives para mandarte el paquete,dame tu dirección|pásame tu ubicación|dónde te mando las cosas,Extracción de dirección física del menor bajo pretexto de regalo,derivado grooming,frase,0.85,,2026-04-25,media
f2_249,Fase2,"ya vi tus fotos en redes, eres perfecto para esto",tu perfil es ideal|revisé tu Instagram|vi que te gusta lo extremo,Perfilamiento basado en análisis de redes sociales del menor,SEGOB/Infobae 2025,frase,0.8,https://www.infobae.com/mexico/2025/03/01/nuevas-tacticas-del-crimen-organizado-el-reclutamiento-de-menores-a-traves-de-videojuegos-y-redes-sociales-en-mexico/,2026-04-25,media
f2_250,Fase2,te presento a mi amigo que es fotógrafo profesional,sesión de fotos gratis|mi amigo es productor|conozco un manager,Introducción a tercer actor como pretexto para captación sexual,derivado trata,frase,0.85,,2026-04-25,media
f2_251,Fase2,tr4bajo s3guro c0n bu3n pag0,tr4b4jo s3gur0|emple0 s3guro|j4le s3gur0,Variante leet speak de oferta laboral para evadir filtros,derivado,leet,0.7,,2026-04-25,baja
f2_252,Fase2,"n0 t3ng4s mi3do, t0do e5 l3gal",n0 t3 pr30cup3s|t0d0 e5 s3gur0|e5 l3g4l,Leet speak para minimizar riesgo percibido,derivado,leet,0.65,,2026-04-25,baja
f3_188,Fase3,"ya tenemos tu video, no puedes rajarte",tenemos tu declaración|tu video es prueba|con tu video te hundimos,Uso del video de lealtad inicial como material de chantaje,CSIS/derivado 2025,frase,0.95,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,alta
f3_189,Fase3,"ya sabemos dónde vives, lo vimos en tu perfil",tenemos tu ubicación|sabemos dónde estudias|ya ubicamos a tu familia,Uso de información de redes sociales para amenaza de localización,SEGOB/derivado,frase,0.9,,2026-04-25,media
f3_190,Fase3,tienes que tener el GPS prendido siempre,comparte tu ubicación en tiempo real|no apagues la ubicación|te rastreo por el cel,Control digital mediante rastreo GPS obligatorio,derivado,frase,0.85,,2026-04-25,media
f3_191,Fase3,si te vas mando tus fotos a toda tu escuela,publico tus fotos|le mando todo a tu mamá|subo tus videos,Amenaza de difusión de contenido íntimo como coerción,derivado sextorsión,frase,0.9,,2026-04-25,media
f3_192,Fase3,"ya nos debes el viaje, la comida y el entrenamiento",tienes una deuda con nosotros|nos debes dinero|tu deuda es grande,Trampa de deuda por servicios supuestamente prestados,CSIS/derivado,frase,0.9,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,media
f3_193,Fase3,borra todos tus contactos anteriores del teléfono,elimina tus contactos|ya no hables con nadie de antes|solo nuestros números,Aislamiento digital forzado eliminando red de apoyo,derivado,frase,0.85,,2026-04-25,media
f3_194,Fase3,"dame tu teléfono, te damos uno nuevo",entrega tu celular|ya no necesitas ese teléfono|usa solo este aparato,Confiscación de dispositivo para control total de comunicación,derivado,frase,0.85,,2026-04-25,media
f3_195,Fase3,tienes que hacer un jale para demostrar lealtad,prueba de lealtad|demuestra que eres de los nuestros|tu primera misión,Forzar comisión de delito como prueba de compromiso,derivado,frase,0.9,,2026-04-25,media
f3_196,Fase3,"tu mamá trabaja en [lugar], ¿verdad?",sabemos dónde trabaja tu papá|tu hermana va a tal escuela|conocemos a tu familia,Demostración de conocimiento detallado de familia como intimidación,derivado,frase,0.9,,2026-04-25,media
f3_197,Fase3,te instalamos una app para estar en contacto,descarga esta aplicación|instala esto en tu cel|app de monitoreo,Instalación de software espía disfrazado de app de comunicación,derivado,frase,0.85,,2026-04-25,media
f3_198,Fase3,si hablas te denunciamos a ti por cómplice,tú también eres culpable|ya participaste|eres parte del delito,Amenaza de implicación legal para evitar denuncia,derivado,frase,0.85,,2026-04-25,media
f3_199,Fase3,después de todo lo que hicimos por ti así nos pagas,te dimos todo|fuimos tu familia|te sacamos de la pobreza,Culpabilización emocional para mantener sometimiento,derivado,frase,0.8,,2026-04-25,media
f4_213,Fase4,hoy te toca ir de puntero,eres puntero|te toca halconeo|vas de halcón hoy,Asignación de rol de vigilancia/halconeo a menor reclutado,derivado,frase,0.9,,2026-04-25,media
f4_214,Fase4,reparte estas bolsitas en la secundaria,vende esto en tu escuela|lleva la mercancía a la prepa|distribuye en el plantel,Explotación de menor como narcomenudista en entorno escolar,derivado,frase,0.9,,2026-04-25,media
f4_215,Fase4,abre estas cuentas bancarias con tu credencial,presta tu INE para abrir cuentas|necesitamos tus datos bancarios|abre una cuenta a tu nombre,Uso de identidad de menor para lavado de dinero,LatinTimes/CSIS 2025,frase,0.9,,2026-04-25,media
f4_216,Fase4,necesitamos que hackees esta cuenta,entra a este sistema|vulnera esta página|roba estos datos,Explotación de habilidades tecnológicas del menor para ciberdelito,CSIS 2025,frase,0.85,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,media
f4_217,Fase4,sube contenido diario a la plataforma,genera contenido todos los días|produce material|graba videos para subir,Explotación sexual comercial a través de plataformas de contenido,LatinTimes/derivado,frase,0.9,,2026-04-25,media
f4_218,Fase4,llama a estos números y pide el cobro,marca y cobra la cuota|haz las llamadas de cobro|amenaza por teléfono,Uso de menor como operador de extorsión telefónica,derivado,frase,0.85,,2026-04-25,media
f4_219,Fase4,cruza este paquete al otro lado,lleva la mochila a la frontera|pasa esto cruzando|eres el burrero,Uso de menor como transportista de droga en zona fronteriza,derivado,frase,0.9,,2026-04-25,media
f4_220,Fase4,administra estas cuentas de TikTok del grupo,maneja las redes del cártel|publica desde estas cuentas|opera el narcomarketing,Explotación como operador de redes sociales del grupo criminal,Vanguardia/derivado,frase,0.8,,2026-04-25,media
f4_221,Fase4,ahora tú tienes que traer a tres más,recluta a tus amigos|trae gente nueva|consigue más chamachos,Forzar al menor reclutado a reclutar a otros menores,derivado,frase,0.9,,2026-04-25,media
f4_222,Fase4,"hoy hay enfrentamiento, vas al frente",te toca ir de carne de cañón|al frente de la balacera|primera línea,Uso de menor como primera línea en enfrentamientos armados,CNDH/derivado,frase,0.95,,2026-04-25,media
f4_223,Fase4,quédate en tu colonia y avísanos de todo,reporta movimientos|informa quién entra y sale|vigila la zona,Explotación de menor como informante en su propia comunidad,derivado,frase,0.8,,2026-04-25,media
f4_224,Fase4,ayuda a desaparecer este carro,deshazte de la evidencia|limpia la escena|quema esto,Involucrar al menor en encubrimiento de delitos graves,derivado,frase,0.9,,2026-04-25,media
f4_225,Fase4,📍🔴 zona caliente,📍⚠️|🔴📍|📍🟡 zona en disputa,Emojis usados para marcar zonas de operación o peligro,derivado,emoji,0.75,,2026-04-25,baja
f4_226,Fase4,📦➡️ paquete en camino,📦🚗|🎒➡️|📫 ya salió,Emojis para indicar envío de droga o mercancía ilícita,derivado,emoji,0.75,,2026-04-25,baja
f4_227,Fase4,h4lc0n34 l4 z0n4,h4lc0n|v1g1l4|p0nt3 4l t1r0,Leet speak para órdenes de vigilancia evitando detección,derivado,leet,0.7,,2026-04-25,baja
f1_310,Fase1,aquí no importa si eres menor de edad,no importa tu edad|aunque seas chamaco|aceptamos a todos,Señal explícita de que el grupo recluta menores deliberadamente,derivado,frase,0.85,,2026-04-25,media
f1_311,Fase1,los que empezaron de tu edad ya son jefes,empezaron chamacos y ya mandan|de chamaco a comandante|jóvenes que ya son líderes,Narrativa aspiracional con modelo de ascenso basado en edad temprana,derivado,frase,0.8,,2026-04-25,media
f1_312,Fase1,buscamos gente que sepa de computadoras,necesitamos hackers|gente que sepa de tecnología|expertos en sistemas,Reclutamiento dirigido a menores con habilidades tecnológicas,CSIS 2025,frase,0.8,https://www.csis.org/analysis/role-social-media-cartel-recruitment,2026-04-25,media
f1_313,Fase1,¿te gustaría tener una moto nueva?,te regalo una moto|te damos tu primer carro|quieres un iPhone nuevo,Oferta de bienes materiales como anzuelo para menores,derivado,frase,0.8,,2026-04-25,media
f2_253,Fase2,"no le digas a nadie de esto, es entre tú y yo",es un secreto entre nosotros|no le cuentes a tu mamá|esto queda entre nos,Imposición de secreto como indicador clásico de grooming,Publimetro/INAI 2025,frase,0.9,https://www.publimetro.com.mx/noticias/2025/01/06/grooming-como-prevenir-el-ciberacoso-en-ninos-y-adolescentes-y-detectar-senales-de-alerta/,2026-04-25,alta
f2_254,Fase2,eres muy maduro para tu edad,no pareces de tu edad|piensas como adulto|eres diferente a los demás,Halago manipulativo clásico de grooming para generar confianza,Publimetro/UNICEF 2025,frase,0.85,https://www.publimetro.com.mx/noticias/2025/01/06/grooming-como-prevenir-el-ciberacoso-en-ninos-y-adolescentes-y-detectar-senales-de-alerta/,2026-04-25,alta
f2_255,Fase2,mándame una foto tuya para saber cómo te ves,déjame ver cómo eres|pásame selfie|manda foto de cuerpo completo,Solicitud de imagen como paso inicial de grooming/explotación,INAI grooming,frase,0.85,https://home.inai.org.mx/wp-content/uploads/Grooming-Final-1_compressed.pdf,2026-04-25,media
f3_200,Fase3,"ya estás adentro, de aquí no se sale",no hay vuelta atrás|ya eres parte|ya no puedes salirte,Declaración explícita de que no hay escape del grupo criminal,derivado,frase,0.9,,2026-04-25,media
f3_201,Fase3,reviso tu celular todos los días,dame tu contraseña|acceso a tu teléfono|monitoreo tus mensajes,Control coercitivo a través de vigilancia de comunicaciones,derivado,frase,0.85,,2026-04-25,media
f4_228,Fase4,cobra la plaza de todas las tiendas,cobra la cuota del mercado|extorsiona los negocios|pide el derecho de piso,Menor explotado como cobrador de extorsión en zona comercial,derivado,frase,0.85,,2026-04-25,media
f4_229,Fase4,quédate con el teléfono del levantado,agarra las pertenencias|roba el celular|toma la cartera,Involucrar al menor en robo y privación ilegal de la libertad,derivado,frase,0.85,,2026-04-25,media
f1_314,Fase1,uso de inteligencia artificial para perfilar víctimas menores,IA para seleccionar víctimas|algoritmo de targeting|machine learning reclutamiento,Explotación de herramientas de IA para identificar menores vulnerables,OECD AI 2026,táctica,0.9,https://oecd.ai/en/incidents/2026-02-21-f87d,2026-04-25,alta
f1_315,Fase1,60% de menores interactúa con desconocidos en internet,niños hablan con extraños online|menores contactan desconocidos|interacción riesgosa,Dato estadístico que revela la exposición masiva de menores al riesgo digital,Infobae/Red Grooming Latam 2025,dato,0.85,https://www.infobae.com/tendencias/2025/05/13/el-60-de-los-ninos-y-adolescentes-interactuo-con-desconocidos-en-internet-advirtio-un-estudio-en-america-latina/,2026-04-25,alta
f2_256,Fase2,"te enseño a usar armas, es para tu protección",aprende a disparar|te entrenamos|es para que te defiendas,Normalización de uso de armas como parte del enganche,derivado,frase,0.85,,2026-04-25,media
f3_202,Fase3,ya le avisamos a los de migración que te buscan,estás fichado|te reportamos|la policía te busca,Amenaza falsa de denuncia ante autoridades migratorias,derivado,frase,0.8,,2026-04-25,media
f4_230,Fase4,entrégale la mercancía al contacto en la escuela,pasa el producto en la prepa|deja el paquete en el baño|entrega en el recreo,Uso de entorno escolar como punto de distribución de droga,derivado,frase,0.9,,2026-04-25,media
